Task,Iteration,R2,RMSE,MAE,Source_Macro_MAE,Source_Macro_RMSE
UTS,2824,0.46780482697757153,75.25488153527662,52.119822948712645,48.733561968651436,52.74760644566049
UTS,2825,0.5149742517421461,64.85361050419799,47.591820481262594,45.636621775790466,48.82845850169151
UTS,2826,0.45858364355798353,72.65707680869988,52.2357087962274,47.905902102008525,50.966463430416766
UTS,2827,0.47325477901919355,67.17675267024887,46.685747568481496,49.40249209761275,53.392677774813606
UTS,2828,0.5398369563450942,63.92223305251629,46.34767177780325,45.86195933990114,48.87843701856871
UTS,2829,0.46864072188970385,66.17855247685625,47.173727686104584,45.967529281164815,49.19941845275187
UTS,2830,0.4131946835225977,65.31702791619131,48.10836727524317,47.21791036745965,50.10967984721916
UTS,2831,0.4823198863235143,67.52489989889808,47.92988899565809,48.02372008358345,51.47917892240014
UTS,2832,0.5797973858051935,61.7790007995333,45.12098657765681,45.170459050414046,48.82569060924072
UTS,2833,0.5332646547467729,70.91927424451433,52.26769406477836,47.06958553933935,49.69963428782112
UTS,2834,0.5133227772549955,61.015425736990146,43.73066971938034,42.76748276712701,46.34384163360798
UTS,2835,0.5371308275726849,72.8192665068705,52.11245901410285,45.876600146264565,49.82564512767958
UTS,2836,0.5755280728025108,75.6375202226109,54.71206472511922,43.15243958750436,45.55299029837789
UTS,2837,0.5082412241435641,80.25999554678928,56.647677427686155,49.8891444271062,54.24143155001044
UTS,2838,0.5720943507361644,72.45923306586403,51.85203032123516,45.98889235635791,49.56198313951943
UTS,2839,0.5568399476830554,65.35609459877784,47.18515007952051,45.5634128554403,48.838937967939444
UTS,2840,0.48107267885925065,65.7678935692689,45.90880552388104,44.072477748245646,47.23640138668952
UTS,2841,0.5309230928823245,67.50071627762601,47.0546567394916,47.65390548524525,51.052210033039735
UTS,2842,0.582454588708968,65.88947721721591,49.568027961875906,50.691379861741346,53.72704901304592
UTS,2843,0.5679661598459231,71.99675170730234,51.37860884324825,45.117269383401876,48.92516937919293
UTS,2844,0.519261155443912,76.68248088771259,55.0493927890941,48.439904620159204,51.496235883576304
UTS,2845,0.5926866888295923,66.75846414096938,49.666188513532425,46.99633477329662,50.44670357537016
UTS,2846,0.5915199775097769,64.82236170640118,47.710724428213865,44.95547269866579,48.4733567772092
UTS,2847,0.5417248254018843,79.07579156076446,56.09767061896717,47.6086741542495,50.78398126633742
UTS,2848,0.5728312482714741,62.555710368777135,43.67872210520954,43.47958323794691,46.85136950540015
UTS,2849,0.4817384653414427,65.6505720934244,45.959246537397426,46.04090567361512,49.82521026455378
UTS,2850,0.4599812852902544,66.51884451610707,47.37388770530242,46.62271643611122,49.99455372803161
UTS,2851,0.5671767761412618,68.9653162337651,48.824397960317704,46.7004823615142,50.441007701652374
UTS,2852,0.5655053730647854,59.53070399371626,43.16180278148876,45.511426327387646,49.14915978444395
UTS,2853,0.5032419114849188,67.7885412575538,51.624203632093526,51.01599155005521,54.36312993269221
UTS,2854,0.5707116518935813,72.18249720126683,52.76232539293075,45.61263591467365,48.889072960909544
UTS,2855,0.6128904206009878,68.63355622401335,49.094187011984985,47.28024660702049,50.6993628390633
UTS,2856,0.6297514754239313,66.77087905521509,48.09241773329884,46.9469948054733,50.00123244825718
UTS,2857,0.6104777338372984,65.24243440183243,48.68527457978474,47.24382922219834,50.28337456712523
UTS,2858,0.6107022292148444,60.439777460215836,46.01155895928616,48.46683952740619,51.54191426585127
UTS,2859,0.6017751051173705,63.2469931769943,46.03516604112156,43.75944125839981,46.94248040569897
UTS,2860,0.5708251600794735,65.85844848684057,46.85974561173177,45.619432677859805,49.424864984341355
UTS,2861,0.5719087402043319,68.5664997334074,47.8348187925557,45.02770753206811,48.42665570830041
UTS,2862,0.5117097017239998,71.0816423269195,48.57229778337906,46.07392318409274,49.09733945582184
UTS,2863,0.46728720188786743,70.70089610576548,50.24152025144605,46.64857052303272,49.996905558627255
UTS,2864,0.5097533913840853,70.37887872517234,52.77612361514809,50.64565784770845,54.576545912312405
UTS,2865,0.524657452045701,68.92727511338697,48.191367099193386,44.31919268457494,47.399955872503874
UTS,2866,0.521186167470347,66.65479653575004,46.42500522976859,46.065361476193296,49.17601559357022
UTS,2867,0.43312050902680455,70.2091147329216,49.28795493065787,45.916741227703014,49.140146156445276
UTS,2868,0.45098820927233585,70.4954523859458,50.420858890921465,48.0381383690118,50.98602427345763
UTS,2869,0.5668882757800937,63.818628087690705,46.579915349732524,44.49353837799535,47.64829879782422
UTS,2870,0.5067125557947321,65.33057372140335,45.975123282515455,41.98979844546918,45.68381762635618
UTS,2871,0.3760897469627119,78.31343000443013,54.48632898287374,48.87035017860514,52.217787001988384
UTS,2872,0.447936738060307,71.78280209152038,51.634332042701494,50.29543203759874,53.599115453014235
UTS,2873,0.556146501772796,65.94736358140172,48.05221978978156,49.39368495132695,52.53875089227535
UTS,2874,0.44708265790058055,78.49289463679418,55.41646384857351,50.550675992260494,55.24320821999064
UTS,2875,0.5159072254576923,69.89042274069823,51.02563362161306,49.52665782435349,53.05280688448502
UTS,2876,0.5724699300355456,62.11176527573796,45.73716642537385,43.9912674012054,47.322167300190245
UTS,2877,0.4622168502314492,76.20820534269235,53.81556811923268,48.02706300257363,51.622928059427885
UTS,2878,0.5221286677548906,70.49940920502885,51.76735024305182,50.25564228464849,52.9293711862854
UTS,2879,0.519059417349139,63.71872235109623,45.56973566620668,44.618281182943,48.29830273421589
UTS,2880,0.48571139367041505,71.68319123478672,48.7338590612651,45.54232594862648,49.530528201257674
UTS,2881,0.5358331469696527,60.169751721529096,43.37901678644755,46.13579462591446,48.90887472792407
UTS,2882,0.6513449368759918,68.09978101527128,50.42719519596776,43.926734420527566,47.390877828113034
UTS,2883,0.6077273931553239,68.68281232566451,48.926105796310246,46.96985943720749,50.399763906544386
UTS,2884,0.5689754105069249,61.88073321446836,44.59919574835777,42.67055047222482,45.55206544464312
UTS,2885,0.5520195267245135,69.25836465409914,48.69647862838434,43.71035029395357,46.916368673175654
UTS,2886,0.5446699775042683,67.76948052864138,49.70237754242132,47.593713671286764,50.24203678737751
UTS,2887,0.511904263436456,70.19591332891638,51.06285249596367,48.25057004821114,51.553892049456216
UTS,2888,0.5619982996544601,70.68345867131853,49.78821730955782,47.306304923022694,50.60856426715798
UTS,2889,0.4410860076097166,74.60544446937728,53.16138357185293,48.155162548079595,51.71144283136487
UTS,2890,0.5585389318351854,70.00336165132954,50.8078577285776,47.86063503864045,51.81019105294191
UTS,2891,0.5261238121389238,68.6747778320106,48.55421726133301,45.24431352212864,48.15230611811762
UTS,2892,0.5350296925295694,64.6616353228481,46.16054297362735,46.01154650353252,49.19375244095892
UTS,2893,0.5162446424675542,73.21170932104164,52.245832999729075,46.90285779758588,50.203862274142594
UTS,2894,0.4621480229522015,75.24109870585927,56.438890365813606,51.40193741209,55.17846413408848
UTS,2895,0.4930554369181209,68.65969577734202,51.24466650477095,47.81868520231136,51.46142145724908
UTS,2896,0.5307069107305211,75.40224716259452,55.30600999487567,48.32166345321188,51.414650587153524
UTS,2897,0.5389498588732934,73.3047599119457,52.751865729463965,49.57675846648674,53.090629777981945
UTS,2898,0.48121900357660063,77.0583555397883,55.47540605563219,48.794226603460835,52.45435699718786
UTS,2899,0.5462949047880932,67.33456777549706,48.90663279063379,46.75588448562865,50.05459568696626
UTS,2900,0.38943722971251316,65.69374953679086,47.226686248845866,45.455906209973634,48.438303686200115
UTS,2901,0.4759698897567415,72.70623179851755,51.228355413265064,44.54715975322927,47.88022119839757
UTS,2902,0.3548459002523803,70.44263197661947,52.381281032924385,50.49957146311625,54.109817326496724
UTS,2903,0.5335475379315455,68.59878365103769,48.84391909079299,45.381992608636786,49.064403491394295
UTS,2904,0.508078108537101,70.70970213256281,50.18163805639556,47.30580611916002,50.44041126614127
UTS,2905,0.5387375850797806,60.86495293893843,44.05025699795042,44.51225299191851,47.15150151182244
UTS,2906,0.41405384203660556,74.66433910451487,56.00065793594888,50.09776069715005,53.59886332558991
UTS,2907,0.5098656482385933,74.44409054814862,55.09755743713437,49.26584087103351,52.770009752697376
UTS,2908,0.5036996600860313,66.12740149193758,47.09133107584212,44.04211230547865,46.83151416787626
UTS,2909,0.5658856916005776,68.23994571016098,48.556193228157035,48.60597514548658,51.71439771913973
UTS,2910,0.5248446475577165,69.07838467069475,49.68205167789613,49.64594276343598,52.69003400887937
UTS,2911,0.6140939395944617,61.19062638461983,44.95889495373489,42.90926899592386,46.10903275854142
UTS,2912,0.47443835255095923,64.93729413623193,48.1165277470675,48.77456567885999,51.85530348486828
UTS,2913,0.5143365812020415,70.53388793637174,50.28892692796847,46.988379516275145,50.343410075649565
UTS,2914,0.4583031745471854,83.63597723677982,58.20298834067059,53.15128916425461,57.33250490328856
UTS,2915,0.49882860693062214,70.74341428991214,49.527183930847286,46.22821761565909,49.165209057145354
UTS,2916,0.48857652894554116,68.3402895166632,48.76450579333925,48.563485773460314,51.775564443841425
UTS,2917,0.4070396531566097,75.20720070051685,53.00608887771203,49.18882082127022,52.958417364289026
UTS,2918,0.42335463320057165,80.27257779946568,56.607517205054044,48.9616592899375,52.60540515461319
UTS,2919,0.4457573361023084,66.51075086936098,49.001203250554305,46.506178109009284,49.434283272923835
UTS,2920,0.5448904492917864,72.57578980545821,51.94182715027868,45.093458797922175,48.5647461259313
UTS,2921,0.6101689869412491,63.88513984775229,47.70648672696854,47.99202603375593,50.971421031058185
UTS,2922,0.5069646472184004,76.48117037090147,56.03107305121757,51.42629785550442,55.04678462109157
UTS,2923,0.56013988424391,70.68010360484722,52.3744963142026,45.94146514302457,49.096121743323764
UTS,2924,0.6376893015838428,64.96094478560163,48.54649185491302,44.88211813704359,47.91528315403555
UTS,2925,0.5617956480888165,69.10898217025698,50.20473599555038,45.680604467953344,50.03078426707924
UTS,2926,0.5459029682606558,61.94962198129632,45.88053253596152,45.91295722208037,48.58774864821848
UTS,2927,0.5786375928720806,69.58554234994519,49.62759067602736,44.21096292492295,47.51668406756756
UTS,2928,0.47451468973596767,68.68416541018284,48.834406825577226,46.11785161501227,50.56914129020159
UTS,2929,0.5048460669363877,67.25231699898166,48.529601466060086,48.74484969542737,53.056563700452905
UTS,2930,0.4152986379581657,66.49118746085693,48.433355817476695,47.77832245792958,51.14899000183095
UTS,2931,0.5569679294688823,77.9269236243823,55.898945822307226,46.28827876494619,49.772697035666276
UTS,2932,0.5975490205807211,62.834712603933326,46.121546518323086,42.389084747483814,45.84097710177444
UTS,2933,0.5364641335766802,66.19673412669479,47.55096638531767,44.34752902882901,47.278907429212154
UTS,2934,0.4587637040693896,78.57967843814225,54.90275414027513,49.1696437730882,52.21382900738228
UTS,2935,0.5000788582084872,72.04923805062239,50.96118240484605,46.08076168942493,49.12023739524898
UTS,2936,0.5083606578554701,61.811534071503544,45.147994891818406,45.72163967728401,48.59222519300875
UTS,2937,0.5154650917796796,68.892048249233,46.51122301907197,44.26397523971473,47.51652979760609
UTS,2938,0.5929470466973534,70.57375058245206,52.562723528662204,50.43450397725926,53.033057263138346
UTS,2939,0.4735438619135133,71.68716957474432,50.40466818951882,48.90651468005093,52.729282949246034
UTS,2940,0.500666532193932,67.53926060818937,46.940421771623,45.756264568991575,49.16658948074813
UTS,2941,0.5582375492616644,68.75976821120518,52.052206208848276,46.51767731976286,49.477577323791024
UTS,2942,0.4596938586226411,64.94387415374021,46.830974469123646,45.406144545109306,49.41820975768495
UTS,2943,0.48054181017682795,73.63753735660397,53.19416273922804,48.00462008764207,51.560596481445714
UTS,2944,0.5623813284391044,60.86895269996376,43.72173881134682,47.87826006212126,51.00176967297915
UTS,2945,0.5804854957645347,67.53025463562072,48.95787577819557,47.27854607445364,49.796858343755744
UTS,2946,0.55336959218995,70.6586032879309,49.51557051554892,46.69304374821225,50.56825621602345
UTS,2947,0.5777648568756073,73.73382437419276,52.77586920878883,48.308931405435125,51.149722790579844
UTS,2948,0.5218661726329282,76.42132930726484,55.61986031221889,51.89663440770064,55.028897638760355
UTS,2949,0.46562782178663875,72.82576730664566,52.10194399368981,49.837819378900136,53.28770057924916
UTS,2950,0.5227535289665336,65.83424771427232,48.16606778871918,49.22191807008457,52.52450754666642
UTS,2951,0.49716420683067697,62.64806627017092,46.59034410415411,48.04944770058715,50.462435322052116
UTS,2952,0.5692864492463205,71.55389073430314,49.90003291500634,45.59409914017009,50.10527079784432
UTS,2953,0.4708924411802109,73.76923922472015,50.98307600478525,48.0206228294152,51.79962745659342
UTS,2954,0.5902882596436254,68.63531418855851,48.18515631212283,42.56024251535654,46.34745282065191
UTS,2955,0.5667658811212404,71.02439397833864,52.676387349899166,50.47549976598656,53.75379696506432
UTS,2956,0.510940948872026,63.622154174552755,47.3292232771831,47.08648412907887,49.924174220753116
UTS,2957,0.6009882760516333,72.83042482392712,52.52562159346146,48.59481123857352,52.36851075305306
UTS,2958,0.6294215625177093,70.84937717205491,52.22991017149991,45.30093205453591,48.82250318512531
UTS,2959,0.47364083613625396,73.02469298880109,51.938177026768145,48.45600868774397,52.25370493711052
UTS,2960,0.5573904733820606,63.380411362999425,44.958938240832325,43.709047859205995,47.59535643293414
UTS,2961,0.5395486800173437,80.13256244132221,56.80717607359341,47.70331208014495,50.9129411281007
UTS,2962,0.4617405751042165,68.23726209736893,49.051032112093345,45.68233428834941,48.7226042824395
UTS,2963,0.5706924975617085,63.69077400860326,46.575904238715296,47.86025413327312,50.952020478459275
UTS,2964,0.586192414716612,69.26390226006316,49.76173782133985,45.84548115614828,48.86133678828706
UTS,2965,0.531406617123637,67.76286739907417,49.692504448907606,47.8410242407415,51.35556954620208
UTS,2966,0.5996137516222528,75.01970082639578,54.15646570399835,44.85424402257622,47.928648534946866
UTS,2967,0.5912662204348098,68.46209103853825,49.4301176121856,44.490792619842615,47.55340182431651
UTS,2968,0.5365355382502571,69.42812161070134,50.984570628288246,50.1329392066232,54.06775184484037
UTS,2969,0.49119920631099,71.01047802050178,50.156878020204644,47.63663901833254,51.267617014111465
UTS,2970,0.43501034708571684,73.6647871064614,51.904884062256876,47.61830931211916,50.83288958353132
UTS,2971,0.45223646971299236,74.83359158513076,53.433878784669574,48.27251035069187,52.56552882425721
UTS,2972,0.581696961765109,69.14514763260044,50.4498367229966,48.51775824228101,52.01029944870763
UTS,2973,0.52400075410537,69.07326343585994,50.56355947082963,46.84405782766009,49.854607586359386
UTS,2974,0.4887263635815924,67.64575892910615,47.14218664226162,43.96777514272577,47.36743964583094
UTS,2975,0.5513447438750996,63.08295363222254,45.67803299366519,44.58995752819222,47.26476906186384
UTS,2976,0.46877904607621634,67.00049647590492,48.70650238189159,49.356269137875294,52.797380962579375
UTS,2977,0.5100171088297338,69.00333028983891,49.47803062013866,47.496903230663726,51.57359634056644
UTS,2978,0.43142144750905953,71.95420173349507,49.57781329243421,46.77389181760601,50.74398426690398
UTS,2979,0.5070749325805102,68.33904386754182,48.99827656621865,47.24764689443803,51.358243581184226
UTS,2980,0.5620854660286924,70.00553405402333,50.5312127313952,49.22103995497135,52.54151788134354
UTS,2981,0.6261772851397236,56.62856259946962,41.68067954131986,42.9248303379229,45.69435337975752
UTS,2982,0.47882877339376484,82.71791299887062,59.792321389688944,50.81992542066858,54.45396722893811
UTS,2983,0.4843947072380991,81.5594642746023,56.26191351929565,48.3851314074608,52.626673734186966
UTS,2984,0.43582575712484517,78.5877493900805,55.53307675605897,48.74848418529858,52.86348680203009
UTS,2985,0.5475203754273761,65.95070931762073,50.12495696684967,45.88333219932302,49.08714950332362
UTS,2986,0.5037979092441394,66.4547399942594,48.27783716310996,45.58324227595853,49.08667918872973
UTS,2987,0.5006577393108192,71.7021589015134,51.10630956247854,49.32049904873902,52.17291438968163
UTS,2988,0.6239357892646833,60.51622000272088,43.49913376515575,43.2353282565332,46.84792611903779
UTS,2989,0.4871876475656952,72.55582809019973,50.18614688146,50.37984586345987,54.128492670984464
UTS,2990,0.5308317380046585,71.61365895632888,52.45819822663082,47.85282388940878,51.76530025541921
UTS,2991,0.5310590302480238,65.7850788309166,45.89185087135242,46.40927323432913,50.08478731182204
UTS,2992,0.544730158551213,71.27716582001241,52.31964728600691,47.96701385418358,51.006838628838466
UTS,2993,0.5834170659974494,60.734753914446195,45.39959540534883,45.010243921945225,48.234955706543765
UTS,2994,0.580454566575102,67.69539610770225,49.127462651150594,46.287809830973195,49.11067674782848
UTS,2995,0.5164979432861578,67.41009350354962,48.20292417663869,43.985894159172936,46.92539755429641
UTS,2996,0.593642027651742,69.1769302442745,50.030672008799584,43.21482271721845,46.401535686703866
UTS,2997,0.5033335885406052,69.97512067196428,51.22279826483767,51.08522593367313,54.607339307919396
UTS,2998,0.5148238885571059,82.44695176723026,60.27212958137822,53.15975289814681,57.52009449750119
UTS,2999,0.5145387115590642,60.85330403959978,45.11824986367831,45.023907501192916,47.92292987618456
UTS,3000,0.553393431342135,72.1362868513154,52.08889135595885,47.952036739447074,51.166457632585
UTS,3001,0.504355191619112,71.33785808406742,51.69550315271774,47.02259770849403,50.69831006622815
UTS,3002,0.44250646121337534,71.86270428625599,51.30760924601883,47.61923870971885,51.32765440057305
UTS,3003,0.5086856691385981,71.84470540177972,50.24959734838341,45.31187418124805,49.098051368529866
UTS,3004,0.5227699451634641,68.95276969016818,50.29487707851873,48.94636532282062,52.13468881607503
UTS,3005,0.5509837125185766,63.991888072385024,45.25688434209945,43.742985301931974,46.75999131774628
UTS,3006,0.45569300078947683,66.86460030531642,49.144692840461516,48.543162265876965,51.82445660767251
UTS,3007,0.4769142836882512,70.74393651144464,50.965267861668465,48.81814736249187,52.07878811311374
UTS,3008,0.5639269581136903,66.12123559779627,48.5332100009901,45.735827969916706,48.93087007254442
UTS,3009,0.6163697373975063,62.55517565512279,45.07789344656952,45.910351543718896,49.8046017376018
UTS,3010,0.5840419658330129,60.567212797754806,43.816378961497485,46.51581015084055,49.780992105106805
UTS,3011,0.5749806772330704,67.36389012493076,47.84763197996795,47.74675313078759,51.38555691435488
UTS,3012,0.474557798491404,70.78676236183952,49.99667546956194,46.84647203793405,50.64954337945288
UTS,3013,0.549278515586155,60.236766176425,44.503725927872836,43.84791739361425,46.405081095420584
UTS,3014,0.5388807269772884,75.18679270103932,54.227709043651174,48.44000795628653,51.81149695760673
UTS,3015,0.6315845535134186,67.65559047238307,50.61168433846123,44.4599929715341,47.222701801765595
UTS,3016,0.4620196486688741,68.33880798067626,48.07105032755688,47.19057902780712,49.993304350930416
UTS,3017,0.4546849795755601,75.00642117410473,52.35343471867095,46.39727647395007,50.5334211098859
UTS,3018,0.555696278777062,68.06249796173992,46.821893018519404,46.10173854122307,49.13647384503204
UTS,3019,0.5218522769256966,67.64333054830426,48.23385136469685,45.23826473006121,48.2724644582576
UTS,3020,0.5452264607758667,71.51035463761552,51.493070406244456,47.66533692458499,50.88633770906028
UTS,3021,0.5022944881840187,60.75895357338181,44.215438016010545,42.80072925175726,45.37745718999764
UTS,3022,0.5627838768085763,65.95228165130662,46.95333983918825,45.99173475670048,49.3316199026819
UTS,3023,0.45839202177119365,66.04253256638084,47.348558660736074,48.141061374093624,51.51798668368425
UTS,3024,0.5464897640679456,66.65172904697278,47.299384117204134,48.26255767472935,52.22206142475324
UTS,3025,0.5529449238733013,67.44704697377927,46.37779972687847,45.9043236627247,49.17727707560154
UTS,3026,0.5506199870383166,70.05332811253449,49.920343601934896,48.95172424185069,52.896601085709726
UTS,3027,0.5359615948001413,59.008556793078434,43.49314517385292,43.14583151625038,46.3397794019779
UTS,3028,0.5839971174974261,69.49880766075586,49.56665920936788,49.34693624315799,52.464377638681526
UTS,3029,0.46913913374845606,68.81700065545334,50.4246584594511,47.24698486225233,50.57831220956049
UTS,3030,0.5958909306308828,62.22093787558339,45.62895281698351,42.15620587537645,45.193819676950056
UTS,3031,0.5027502926705634,73.29188368215148,52.63751255069475,49.705298987886586,52.788456408271045
UTS,3032,0.4205728657419606,71.70900640736554,49.769537382143696,47.00658156949674,50.50687758403448
UTS,3033,0.4554854269495284,62.843677044928,47.22126788571867,46.99330799177153,49.611323489118995
UTS,3034,0.46664738424420227,68.22177355274104,48.93040007767224,44.10096472606338,47.59155676741836
UTS,3035,0.43087300198661505,83.64745425272335,60.38772221089677,55.00617386945614,58.080177201332575
UTS,3036,0.5163135674020238,76.67257720452544,54.45408253508428,49.026803149463674,52.671707474119025
UTS,3037,0.5026681798263348,73.24466373204018,51.35377422788815,47.90170554958584,51.41642758110699
UTS,3038,0.4910775460295296,66.78066504604142,48.419960968990246,44.96809707686992,48.47798380776439
UTS,3039,0.5261375527620127,62.5262291682321,46.35088029921198,46.33414782350887,49.483495009784285
UTS,3040,0.6000125054526404,66.01892586922155,48.9197490086168,45.92043351774101,49.39480647838766
UTS,3041,0.6287746506269956,64.42756168829027,48.53870288691336,47.83137789418879,50.99341463639068
UTS,3042,0.5905135198806616,63.53625111598263,45.526498521359066,43.75583675701554,47.46773341485353
UTS,3043,0.509641537532581,72.08352759052707,50.25055779811708,46.54139490042557,49.39711310408969
UTS,3044,0.5826368348068813,66.1881714270746,48.87430800592621,48.34281310644263,51.53318902794391
UTS,3045,0.5094794172012411,66.60137907481221,49.03393360642198,46.231531588553004,49.58521398612504
UTS,3046,0.5177246211197934,67.39644979646346,48.632420129519836,47.35434419070159,49.703105136883856
UTS,3047,0.550348582060731,61.3779150933434,43.44610903466841,43.90206948571187,47.49326474421887
UTS,3048,0.581878406023441,54.45204412617117,39.72589963721263,41.66587617042252,44.85195335677578
UTS,3049,0.4539843336492325,65.07345396484256,46.41556297123266,48.104456070691036,51.844200686328925
UTS,3050,0.5719067125716337,62.2448628888362,44.30780254181986,47.397904067235835,50.241770208026146
UTS,3051,0.5924035631334432,65.66119082788866,46.64906202778284,45.52490876989156,49.05446625309085
UTS,3052,0.5066816947271922,73.17278591251954,49.65974658414484,45.286266466368865,48.8816172228908
UTS,3053,0.4907010721408437,66.96851033778795,46.99615777317771,45.38951205630136,49.50206213722761
UTS,3054,0.5011570453668646,72.37695012419044,51.71242960962561,48.794653274453395,52.23500678989786
UTS,3055,0.5603077593362441,73.25090469470652,54.35305134440929,49.381191527588456,52.97742174841084
UTS,3056,0.5557443855299096,65.77633338419975,48.96192698973556,45.00281367479482,47.74913363076919
UTS,3057,0.5672937260305402,69.98542841038622,50.17645116414509,46.30789625697316,48.81365017499703
UTS,3058,0.5034774673632312,71.07362814297485,49.84074218464257,47.99755940582305,52.293467020982135
UTS,3059,0.497945560454081,78.00265331608911,55.389717775285796,47.556431122678426,51.17759222437558
UTS,3060,0.5501443476452258,72.95883461738677,53.217027755968786,47.95488818557022,51.52755372048059
UTS,3061,0.6536817399411681,59.09916535512034,42.24710704908651,42.73993786949582,46.06253573745151
UTS,3062,0.436464972931608,71.1842893277102,49.430648880531656,46.21273412199339,49.975349488291855
UTS,3063,0.4904309181870873,69.08406618155854,49.67624102854584,43.28329243707315,46.90879971685255
UTS,3064,0.4929631967686723,75.20297249785928,53.88298223380642,48.425935191364715,52.27311734621277
UTS,3065,0.49144531808427006,70.2344280915917,50.19349964655983,48.11641534961778,51.27252400999857
UTS,3066,0.5127413472735431,64.49364772691332,45.85150243765849,42.945714954332864,45.72975089553153
UTS,3067,0.5787177938032733,67.29139655587392,47.42523552116706,43.32813684527007,46.881181193285876
UTS,3068,0.5341621781760008,73.80174246371783,53.37254106892821,48.37828179401827,51.56427913315112
UTS,3069,0.43836070927985893,71.59244320876671,52.50132332188717,50.424341123619264,53.447507588906454
UTS,3070,0.50634865696245,68.58478036756914,48.453972917620945,49.18685727632232,53.30234314290257
UTS,3071,0.5128359862443246,73.12072667885529,51.58229314413928,46.4161208625035,50.06491558120863
UTS,3072,0.45280750576523265,79.27221900210641,56.31227114095457,50.974145579032545,55.73239092765675
UTS,3073,0.48816640883933804,79.15920356634258,57.87596728204833,49.47556045498721,53.417863046501786
UTS,3074,0.4919681953472741,66.574459781923,47.86449879268527,45.38168900441255,48.789413497320936
UTS,3075,0.5173192661783405,65.83377378490839,48.713024767604765,45.22457984892614,48.24031066039476
UTS,3076,0.5892745810043585,64.05685660156821,45.794950363270544,45.91955583555885,49.27607791870036
UTS,3077,0.5773490101524967,62.400473120602875,46.29518275074491,46.9101311438293,49.75436234344508
UTS,3078,0.5252410801069834,67.06649137449507,48.81770332093996,47.497639422823816,50.70820844300635
UTS,3079,0.523784495609114,64.95974844416493,46.87879830967856,45.59414915942433,48.69235755141946
UTS,3080,0.4169290304832418,70.26026303397403,52.03563430783765,51.7578687696152,55.47843163517618
UTS,3081,0.41029071798147776,66.80943739119695,47.970473230878625,49.19700637145546,52.93986101436522
UTS,3082,0.46469982978722235,78.11434012817874,56.59880068140922,50.106421748753725,53.51045620724371
UTS,3083,0.45733456184361865,71.06083818919335,51.277285641705944,45.68566034096656,48.70158850314529
UTS,3084,0.5348383319257775,60.70690683308548,45.62246831665302,48.01550370600946,51.12165085704614
UTS,3085,0.5637138819367833,76.34875917193993,55.06826248833453,48.47545610579539,51.88764498757155
UTS,3086,0.5856209217528514,68.4529237981487,49.34698789203998,45.51431481749047,48.41152958788767
UTS,3087,0.522391291135269,70.81888133052404,50.96961743564373,47.31516324780766,50.63738775701425
UTS,3088,0.4381412750007172,78.09106492647386,54.183904595786856,49.16520011805154,53.11553170906441
UTS,3089,0.4834091500673666,75.52943567464233,53.374762547036916,49.42306366818708,52.88075147145363
UTS,3090,0.5273144912622787,67.32220837069005,46.75396563120905,45.32645075817662,48.584748408752496
UTS,3091,0.519022919783807,63.517855279722866,46.72395179476886,45.9123476429296,49.91938970276185
UTS,3092,0.5529326059069491,75.00236143574952,54.140282961556686,48.57045988909127,51.6354778209789
UTS,3093,0.49687223359919785,63.59259535950506,44.64817285929479,47.83691813100103,51.8980549484666
UTS,3094,0.5349415076659296,68.85239484457867,50.28439567025045,48.76441910100508,51.70332865205664
UTS,3095,0.6039939628619884,65.91831432102494,47.45255721998015,43.50251052623479,46.62149827531558
UTS,3096,0.5794576734097211,61.9254455833789,45.90803846033331,42.95141060733902,45.95544959541837
UTS,3097,0.5535181528664654,60.524335752142946,44.75064049240841,43.92410640525039,46.626461705885234
UTS,3098,0.5664349016342729,68.21732859433367,49.772517469598405,45.746172713172996,49.14067826756212
UTS,3099,0.5144372561838265,71.85459500762535,50.777425996305126,44.042068287700744,47.14844037528515
UTS,3100,0.42858114264292546,66.60922708768557,50.23902318468521,47.45752351181622,50.88746463360988
UTS,3101,0.57567750198866,75.41771890088643,53.69557491468174,46.50948768786221,50.115525851239504
UTS,3102,0.5761593401286355,64.05949273610257,45.152064734846995,44.09214715619797,47.66958589937979
UTS,3103,0.5203873300762621,72.80127073606951,50.00614064885663,46.054235133640674,49.187270171377044
UTS,3104,0.47656645697288536,70.84403644623004,49.6063763439118,46.59836055052918,49.636152212379045
UTS,3105,0.5756152283895453,72.77021410850652,51.24809587929545,45.75735795781779,48.96438218338052
UTS,3106,0.3894583772023431,74.70691671061884,54.085304806480444,47.53617891894744,51.342786329359235
UTS,3107,0.51704778007494,71.38443373473388,51.18753618220142,48.68755788161351,51.49177388520572
UTS,3108,0.5371093910302871,66.93671990645902,48.60293928710586,44.710670886723065,47.685900304764274
UTS,3109,0.43809280689924446,66.02755435213028,46.81719650242051,49.1079230439998,52.95539160357355
UTS,3110,0.59691775243109,66.8917681634828,48.988432241268704,43.056594531280375,46.13717340732317
UTS,3111,0.5369033217440868,68.82206392788632,50.39317477387229,48.978307946656976,52.48101214009983
UTS,3112,0.4631914700158557,63.86000405547328,46.37328073215209,47.615798356397356,51.45925586079132
UTS,3113,0.5202918982022198,67.13865226040537,48.76971101285354,49.376002905871545,52.615098912189715
UTS,3114,0.5430144653638527,68.35459128699803,49.159807741599884,46.352595387435095,50.135726010484625
