Source_Group,Datasets,Source_Types,Evidence_Levels,Cohort_Row_Counts,DOI_for_access,DOI_as_recorded,DOI_status,Source_Reference,Redistribution_Status,Licence_or_Terms_URL,Access_Route
SUPPSRC_033,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"李东锋, 张新明, 刘胜胆, 等. 锌镁含量对 Al-Zn-Mg-Cu 高强铝合金组织和性能的影响[J]. 材料热处理学报, 2016, 37(3): 101-106.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_034,补充文献260,Literature_Supplement,Curated_traceable,EL:4; MTL:4; UTS:4,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Wu X, Xiao D, Zhu Z, et al. Effects of Cu/Mg ratio on microstructure and properties of AA7085 alloys[J]. Transactions of Nonferrous Metals Society of China, 2014, 24(7): 2054-2060.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_035,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Lin R, Liu B, Zhang J, et al. Microstructure evolution and properties of 7075 aluminum alloy recycled from scrap aircraft aluminum alloys[J]. Journal of Materials Research and Technology, 2022, 19: 354-367.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_036,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Fang H C, Chao H, Chen K H. Effect of recrystallization on intergranular fracture and corrosion of Al–Zn–Mg–Cu–Zr alloy[J]. Journal of Alloys and Compounds, 2015, 622: 166-173.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_037,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Zhang M, Liu T, He C, et al. Evolution of microstructure and properties of Al–Zn–Mg–Cu–Sc–Zr alloy during aging treatment[J]. Journal of Alloys and Compounds, 2016, 658: 946-951.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_038,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"张香丽, 许晓静, 凌智勇, 等. 含锆锶 Al-Zn-Mg-Cu 系高强铝合金热处理工艺的优化[J]. 稀有金属, 2016, 40(9): 864-871.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_039,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"张茁, 陈康华, 方华婵. 微量 Cr 和 Nb 对 Al-Zn-Mg-Cu-Zr 合金力学性能和应力腐蚀性能的影响[J]. 中国有色金属学报, 2008, 18(6): 985-990.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_040,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"孙立明, 于化顺, 闵光辉, 等. Zr 对 Al-Zn-Mg-Cu 合金组织和性能的影响[J]. 特种铸造及有色合金, 2007, 27(5): 380-381.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_041,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"刘黄, 罗兵辉, 柏振海. Sc, Zr 对 Al-Zn-Mg-Cu 合金组织与性能的影响[J]. 轻合金加工技术, 2006, 34(2): 43-47.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_042,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"李锡武, 熊柏青, 张永安, 等. 时效对新型 Al-Zn-Mg-Cu 合金力学及应力腐蚀性能的影响[J]. 稀有金属, 2010 (4): 503-508.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_043,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"兰滢. Al-Zn-Mg-Cu-Zr-Sc 合金的时效析出行为及力学性能[D]. 沈阳工业大学, 2015.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_044,补充文献260,Literature_Supplement,Curated_traceable,EL:5; MTL:5; UTS:5,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"王雷. Al-9.0Zn-1.5Mg-XCu 合金微结构、力学性能及淬火敏感性研究[D]. 中南大学, 2013.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_045,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"王晨. Sc 对 Al-Zn-Mg-Cu-Zr 合金组织结构及力学性能的影响[D]. 沈阳工业大学, 2013.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_046,补充文献260,Literature_Supplement,Curated_traceable,EL:12; MTL:12; UTS:12,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"赵志浩, 王高松, 张翼航, 等. Sc 与 Zr 对 Al-Zn-Mg-Cu 铝合金组织及力学性能的影响[J]. 东北大学学报 (自然科学版), 2011, 32(11): 1574.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_047,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"樊喜刚, 蒋大鸣, 单长智, 等. Cu 含量对 Al-Zn-Mg-Cu 合金的组织性能和断裂行为的影响[J]. 轻合金加工技术, 2006, 34(2): 31-35.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_048,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"张茁, 陈康华, 方华婵. 微量 Yb 对 Al-Zn-Mg-Cu-Zr 合金力学性能和断裂韧性的影响[J]. 粉末冶金材料科学与工程, 2008, 13(3): 145-149.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_049,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"周娟, 肖于德, 马瑞. Zr 对铸造高强铝合金组织和性能的影响[J]. 铸造, 2009, 58(3): 266-269.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_050,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"陈康华, 方华婵, 陈祥. 复合添加 Zr, Cr 和 Pr 对 Al-Zn-Mg-Cu 合金组织和性能的影响[J]. 中国有色金属学报, 2010, 20(2): 195-201.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_051,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Li L, Tang J, Liu Z, et al. Micro-alloying effects of Ni on the microstructure and mechanical properties of an Al-Zn-Mg-Cu-Sc-Zr alloy[J]. Journal of Alloys and Compounds, 2023, 947: 169667.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_052,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Sun Y, Luo Y, Pan Q, et al. Effect of Sc content on microstructure and properties of Al-Zn-Mg-Cu-Zr alloy[J]. Materials Today Communications, 2021, 26: 101899.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_053,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Lee S H, Jung J G, Baik S I, et al. Effects of Ti addition on the microstructure and mechanical properties of Al–Zn–Mg–Cu–Zr alloy[J]. Materials Science and Engineering: A, 2021, 801: 140437.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_054,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Lervik A, C. Walmsley J, Lodgaard L, et al. Stress corrosion cracking in an extruded Cu-free Al-Zn-Mg Alloy[J]. Metals, 2020, 10(9): 1194.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_055,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Ebrahimi S H S, Emamy M, Pourkia N, et al. The microstructure, hardness and tensile properties of a new super high strength aluminum alloy with Zr addition[J]. Materials & Design, 2010, 31(9): 4450-4456.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_056,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Kanghua C, Hongwei L, Zhuo Z, et al. The improvement of constituent dissolution and mechanical properties of 7055 aluminum alloy by stepped heat treatments[J]. Journal of Materials Processing Technology, 2003, 142(1): 190-196.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_057,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Tian S, Li J, Zhang J, et al. Effect of Zr and Sc on microstructure and properties of 7136 aluminum alloy[J]. Journal of Materials Research and Technology, 2019, 8(5): 4130-4140.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_058,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Chen K H, Fang H C, Zhang Z, et al. Effect of of Yb, Cr and Zr additions on recrystallization and corrosion resistance of Al–Zn–Mg–Cu alloys[J]. Materials Science and Engineering: A, 2008, 497(1-2): 426-431.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_059,补充文献260,Literature_Supplement,Curated_traceable,EL:4; MTL:4; UTS:4,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Li C, Zhou Q, Han M, et al. Effect of rare earth element Er on the microstructure and properties of highly alloyed Al-Zn-Mg-Cu-Zr-Ti alloy[J]. Journal of Alloys and Compounds, 2023, 956: 170248.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_060,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Li C, Xu X, Chen H, et al. Effect of Zn/Mg Ratio on Microstructure and Properties of Cold Extruded Al-x Zn-2.4 Mg-0.84 Cu-0.2 Zr-0.25 Ti Aluminum Alloy[J]. Journal of Materials Engineering and Performance, 2020, 29: 5787-5795.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_061,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Sun Q, Xu C, Yu S, et al. Effect of isothermal multidirectional compression on microstructure and mechanical properties of Al–Zn–Mg–Cu–Zr alloy with minor Sc addition[J]. Materials Chemistry and Physics, 2024, 313: 128769.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_062,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"许永祥. 稀土Yb微合金化超高强铝合金的组织和性能研究 [D]. 中南大学, 2022.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_063,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"张伟. 微量 Sc, Zr 对高合金化 Al-Zn-Mg-Cu 合金组织和性能的影响[D]. 重庆大学, 2014.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_064,补充文献260,Literature_Supplement,Curated_traceable,EL:12; MTL:12; UTS:12,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"孔晓华. 主合金成分对 Al-Zn-Mg-Cu 系超强铝合金组织与性能的影响[D]. 中南大学, 2014.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_065,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"涂强. 挤压铸造 Al-Zn-Mg-Cu-Sc-Zr 合金热处理工艺与组织性能研究[D]. 北京有色金属研究总院, 2011.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_066,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"刘立博. 稀土 Y 对挤压态 7075 铝合金微观组织及力学性能的影响[D]. 兰州理工大学, 2021.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_067,补充文献260,Literature_Supplement,Curated_traceable,EL:4; MTL:4; UTS:4,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"郑晓静, 王明星, 郭巧能, 等. Sc 对 7050 铝合金力学性能和再结晶行为的影响[J]. 特种铸造及有色合金, 2016, 36(8): 876-880.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_068,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"张新, 陈利华, 王长顺, 等. 热挤压对 7055 铝合金力学性能及组织的影响[J]. 特种铸造及有色合金, 2009, 29(12): 1099-1101.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_069,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"徐雪芳, 王春华. 钪含量对 7050 铝合金组织与力学性能的影响[J]. 金属热处理, 2018, 43(9): 6-9.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_070,补充文献260,Literature_Supplement,Curated_traceable,EL:4; MTL:4; UTS:4,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"黎彦希, 陈康华, 黄兰萍, 等. 铜含量对 Al-Zn-Mg-Cu-Zr-Cr-Yb 超强铝合金组织与性能的影响[J]. 粉末冶金材料科学与工程, 2014, 19(5): 727-735.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_071,补充文献260,Literature_Supplement,Curated_traceable,EL:4; MTL:4; UTS:4,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Chiu Y C, Du K T, Bor H Y, et al. The effects of Cu, Zn and Zr on the solution temperature and quenching sensitivity of Al–Zn–Mg–Cu alloys[J]. Materials Chemistry and Physics, 2020, 247: 122853.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_072,补充文献260,Literature_Supplement,Curated_traceable,EL:4; MTL:4; UTS:4,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"温凯. Zn/Mg 比对高 Zn 含量 Al-Zn-Mg-Cu 合金组织与性能的影响研究[D]. 北京有色金属研究总院, 2017.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_073,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"冯春, 刘志义, 宁爱林. 低温时效及微量 Ag 对超高强度 Al-Zn-Mg-Cu[J]. 金属热处理, 2006, 31(3): 17-21.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_074,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"戴晓元. 含钪 Al-Zn-Mg-Cu-Zr 超高强铝合金组织与性能的研究[D]. 中南大学, 2008.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_075,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"方华婵, 巢宏, 陈康华, 等. Zr, Yb, Cr 对 Al-Zn-Mg-Cu 合金组织, 断裂和局部腐蚀行为的影响[J]. 稀有金属, 2015, 39(8): 686-695.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_076,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"黎彦希, 陈康华, 陈送义, 等. 添加 Cr 和 Yb 对 Al-Zn-Mg-xCu-Zr 超强铝合金组织与性能的影响[J]. 中南大学学报: 自然科学版, 2015, 46(12): 4422-4433.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_077,补充文献260,Literature_Supplement,Curated_traceable,EL:4; MTL:4; UTS:4,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Fang H C, Luo F H, Chen K H. Effect of intermetallic phases and recrystallization on the corrosion and fracture behavior of an Al-Zn-Mg-Cu-Zr-Yb-Cr alloy[J]. Materials Science and Engineering: A, 2017, 684: 480-490.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_078,补充文献260,Literature_Supplement,Curated_traceable,EL:4; MTL:4; UTS:4,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Zhai F, Fan R, Feng Y, et al. Effect of samarium modification on the microstructures evolution and mechanical properties of high strength aluminum alloy[J]. Materials Characterization, 2022, 194: 112349.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_079,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"周泽宇, 陈康华, 许杰, 等. 微量 Si 和 Fe 对 Al-Zn-Mg-Cu-Zr-Cr-Ti 合金组织与性能的影响[J]. 中南大学学报: 自然科学版, 2017, 48(12): 3177-3186.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_080,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"许杰, 陈康华, 陈送义, 等. 微量 Ti, Cr 对 Al-Zn-Mg-Cu-Zr 合金组织与性能的影响[J]. 粉末冶金材料科学与工程, 2016, 21(1): 50-58.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_081,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"方华婵, 陈康华, 张茁, 等. Cr, Yb 合金化对 Al-Zn-Mg-Cu-Zr 合金组织和断裂特征的影响[J]. 稀有金属材料与工程, 2009, 38(11): 1960-1964.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_082,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"戴晓元, 夏长清, 吴安如, 等. 微量钪对 Al-9.0Zn-2.5Mg-1.2Cu-0.15Zr 合金组织性能的影响[J].矿冶工程,2005,(05):75-78.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_083,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"方华婵, 刘滩, 朱佳敏, 等. 微量镱和过渡元素对 Al-Zn-Mg-Cu 超强合金晶界特征和性能的影响[J]. 中国有色金属学报, 2019, 29(7): 1348-1359.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_084,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Fang H C, Chen K H, Chen X, et al. Effect of Zr, Cr and Pr additions on microstructures and properties of ultra-high strength Al–Zn–Mg–Cu alloys[J]. Materials Science and Engineering: A, 2011, 528(25-26): 7606-7615.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_085,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"方华婵, 陈学海, 陈康华. 微量 Er 和 Cr 对超高强 Al-Zn-Mg-Cu-Zr 合金再结晶行为和性能的影响[J]. 粉末冶金材料科学与工程, 2015, 20(5): 690-699.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_086,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"吴安如, 戴晓元, 夏长清. 微量银对 Al-Zn-Mg-Cu 系合金微观组织和力学性能的影响[J]. 机械工程材料, 2005, 29(12): 42-45.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_087,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"方华婵, 巢宏, 张茁, 等. 复合添加 Zr, Ti 和 Cr 对 Al-Zn-Mg-Cu 超强合金组织与性能的影响[J]. 中南大学学报: 自然科学版, 2016, 47(2): 420-429.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_088,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"陈祥, 陈康华, 方华婵. 稀土 Pr 对 Al-Zn-Mg-Cu-Zr 合金组织和性能的影响[J]. 粉末冶金材料科学与工程, 2009, 14(3): 147-151.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_089,补充文献260,Literature_Supplement,Curated_traceable,EL:2; MTL:2; UTS:2,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Fang H C, Chen K H, ZHANG Z, et al. Effect of Yb additions on microstructures and properties of 7A60 aluminum alloy[J]. Transactions of Nonferrous Metals Society of China, 2008, 18(1): 28-32.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_090,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"陈康华, 黄兰萍. Effect of high-temperature pre-precipitation on microstructure and properties of 7055 aluminum alloy[J]. 中国有色金属学会会刊: 英文版, 2003, 13(4): 750-754.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_091,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"陈康华, 刘红卫, 刘允中. 强化固溶对 Al-Zn-Mg-Cu 合金力学性能和断裂行为的影响[J]. 金属学报, 2001, 37(1): 29-33.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_092,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Xu X, Liu Z, Zhang J, et al. Effect of Ti content on microstructure and properties of Al-9.9 Zn-2.6 Mg-0.91 Cu-0.2 Zr-xTi aluminum alloy[J]. Materials Research Express, 2019, 6(10): 106587.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_093,补充文献260,Literature_Supplement,Curated_traceable,EL:3; MTL:3; UTS:3,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Farahani M V, Emadoddin E, Emamy M, et al. Effect of grain refinement on mechanical properties and sliding wear resistance of extruded Sc-free 7042 aluminum alloy[J]. Materials & Design (1980-2015), 2014, 54: 361-367.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_094,补充文献260,Literature_Supplement,Curated_traceable,EL:5; MTL:5; UTS:5,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Kord S, Siadati M H, Alipour M, et al. Microstructure and mechanical behavior of as cast and hot extruded AlZnMgCu alloy with rare earth erbium additions[J]. Iran J Mater Sci Eng, 2018, 15: 62-69.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_095,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Lu J T, Huang H, Wu H, et al. Mechanical properties and corrosion behavior of a new RRA-treated Al–Zn–Mg–Cu–Er–Zr alloy[J]. Rare Metals, 2023: 1-8.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_096,补充文献260,Literature_Supplement,Curated_traceable,EL:6; MTL:6; UTS:6,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"韩梦楠. Y 微合金化对800MPa强度级超强铝合金组织性能的调控 [D]. 江苏大学, 2022.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_097,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"朱世安, 周春荣, 蔡月华, 等. 固溶-时效处理对 7A46 铝合金型材组织性能的影响[J]. 铝加工, 2018, 41(4): 8-12.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_098,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Chun F, LIU Z, NING A, et al. Retrogression and re-aging treatment of Al-9.99% Zn-1.72% Cu-2.5% Mg-0.13% Zr aluminum alloy[J]. Transactions of Nonferrous Metals Society of China, 2006, 16(5): 1163-1170.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
SUPPSRC_099,补充文献260,Literature_Supplement,Curated_traceable,EL:1; MTL:1; UTS:1,,10.1016/j.commatsci.2025.114121,No_DOI_in_reference_manual_check,"Mondal C, Mukhopadhyay A K, Raghu T, et al. Tensile properties of peak aged 7055 aluminum alloy extrusions[J]. Materials Science and Engineering: A, 2007, 454: 673-678.",Review_required,,Locate the source from Source_Reference; DOI/access terms require manual verification
